TargetName	B022-A-mouseWTA | 001 | CD31	B022-A-mouseWTA | 002 | CD31	B022-A-mouseWTA | 003 | CD31	B022-A-mouseWTA | 005 | CD31	B022-A-mouseWTA | 006 | CD31	B022-A-mouseWTA | 007 | CD31	B022-A-mouseWTA | 008 | CD31	B022-A-mouseWTA | 009 | CD31	B022-A-mouseWTA | 010 | CD31	B022-A-mouseWTA | 011 | CD31	B022-A-mouseWTA | 013 | CD31	B022-A-mouseWTA | 014 | CD31	B022-A-mouseWTA | 015 | CD31	B022-A-mouseWTA | 016 | CD31	B022-A-mouseWTA | 017 | CD31	B022-A-mouseWTA | 018 | CD31	B022-A-mouseWTA | 019 | CD31	B022-A-mouseWTA | 020 | CD31	B022-A-mouseWTA | 021 | CD31	B022-A-mouseWTA | 022 | CD31	B022-A-mouseWTA | 023 | CD31	B022-B-mouseWTA | 001 | CD31	B022-B-mouseWTA | 002 | CD31	B022-B-mouseWTA | 003 | CD31	B022-B-mouseWTA | 004 | CD31	B022-B-mouseWTA | 005 | CD31	B022-B-mouseWTA | 006 | CD31	B022-B-mouseWTA | 007 | CD31	B022-B-mouseWTA | 008 | CD31	B022-B-mouseWTA | 009 | CD31	B022-B-mouseWTA | 010 | CD31	B022-B-mouseWTA | 011 | CD31	B022-B-mouseWTA | 012 | CD31	B022-B-mouseWTA | 013 | CD31	B022-B-mouseWTA | 014 | CD31	B022-B-mouseWTA | 015 | CD31	B022-B-mouseWTA | 016 | CD31	B022-B-mouseWTA | 017 | CD31	B022-B-mouseWTA | 018 | CD31	B022-B-mouseWTA | 019 | CD31	B022-B-mouseWTA | 020 | CD31	B022-B-mouseWTA | 021 | CD31
Cnppd1	7.381436283	7.097534888	9.226795354	7.220970277	8.611675664	7.381436283	8.741174546	9.226795354	7.908681732	9.995694967	9.226795354	9.524433914	10.14947489	9.226795354	16.60823164	10.25199484	12.30239381	3.690718142	7.908681732	3.690718142	14.63560642	11.81029805	12.68684361	8.517041865	4.100797935	13.18113622	15.61457675	9.739395096	6.710396621	6.151196903	12.4454449	10.76459458	12.62614101	9.226795354	12.68684361	10.06559493	16.06145858	7.26959634	17.876916	13.09609663	9.451839143	10.99362851
Itgb5	9.841915044	15.61457675	14.90482326	10.4302904	7.381436283	7.381436283	15.53986586	9.226795354	11.8630226	25.37368722	12.30239381	12.50081951	27.68038606	9.226795354	5.536077212	6.151196903	13.84019303	7.381436283	2.636227244	16.60823164	12.72661428	14.02472894	6.920096516	8.517041865	2.050398968	13.18113622	5.67802791	15.890592	13.42079324	9.995694967	11.15798508	11.917944	10.68365778	7.381436283	16.14689187	10.06559493	13.32759329	12.30239381	10.38014477	21.42997631	16.20315282	12.17151728
Tgm2	6.151196903	14.19506978	19.1633442	17.65126068	12.30239381	15.99311195	7.76993293	9.226795354	3.954340866	8.457895741	13.84019303	10.11971103	4.613397677	3.075598451	14.76287257	12.30239381	16.91579148	7.381436283	10.54490898	18.45359071	8.908629997	8.119579912	17.30024129	12.7755628	6.151196903	11.8630226	18.45359071	10.76459458	11.18399437	9.995694967	11.15798508	11.14904439	18.45359071	8.304115819	18.45359071	18.45359071	19.47879019	11.18399437	14.41686774	23.81108478	13.05253977	13.34940604
Prdm1	22.14430885	13.48531629	15.61457675	20.05825077	13.53263319	12.30239381	7.76993293	9.226795354	14.49924984	13.84019303	13.84019303	11.90554239	13.84019303	18.45359071	18.45359071	12.30239381	21.52918916	11.07215442	15.81736346	20.29894978	15.90826785	13.28658531	9.226795354	5.67802791	22.55438864	9.226795354	11.35605582	12.81499355	12.86159352	9.995694967	12.87459817	9.995694967	12.62614101	6.458756748	10.38014477	10.06559493	6.492930064	7.26959634	6.920096516	6.548048316	8.551663987	5.889443843
Creb3	9.841915044	17.03408373	10.64630233	18.45359071	12.30239381	13.53263319	11.65489939	6.920096516	2.636227244	13.84019303	9.226795354	14.28665087	11.99483396	9.226795354	14.76287257	18.45359071	15.37799226	11.07215442	18.45359071	14.76287257	13.99927571	14.76287257	17.30024129	9.936548843	20.50398968	3.954340866	12.7755628	10.25199484	11.18399437	9.995694967	11.15798508	16.53134168	10.68365778	15.6855521	12.68684361	6.710396621	9.910261677	10.62479465	10.95681948	11.31026527	13.05253977	11.77888769
Emc3	15.99311195	12.06580931	12.7755628	8.023300308	8.611675664	13.53263319	10.68365778	6.920096516	9.226795354	14.60909264	12.30239381	14.28665087	16.60823164	3.075598451	9.226795354	14.35279277	7.688996128	14.76287257	7.908681732	12.9175135	10.18129143	12.54844168	6.920096516	8.517041865	16.40319174	15.81736346	14.19506978	8.714195612	10.62479465	10.76459458	11.58713835	16.53134168	10.68365778	11.07215442	13.84019303	16.77599155	12.98586013	17.89439099	15.57021716	11.31026527	14.85289008	16.09781317
Usp48	8.611675664	17.03408373	17.74383722	8.825630339	17.22335133	7.381436283	12.62614101	11.53349419	7.908681732	12.30239381	7.688996128	8.929156794	9.226795354	21.52918916	9.226795354	4.100797935	12.30239381	11.07215442	7.908681732	12.9175135	9.544960711	8.85772354	16.14689187	11.35605582	10.25199484	15.81736346	14.19506978	8.20159587	9.506395213	16.14689187	14.59121126	9.995694967	15.53986586	14.76287257	6.920096516	8.387995776	10.593728	10.06559493	7.496771225	14.88192799	18.45359071	16.49044276
Ifitm2	29.52574513	65.29732097	53.23151166	51.34912197	38.1374208	29.52574513	76.72808768	57.66747096	38.22529504	23.06698839	59.9741698	56.55132636	30.44842467	39.98277987	22.14430885	24.60478761	24.60478761	44.2886177	34.27095417	60.89684934	62.36040998	67.90921381	59.9741698	49.68274421	55.36077212	46.13397677	36.90718142	38.44498064	57.03837128	28.44928568	43.77363377	14.99354245	28.16600687	32.29378374	19.60694013	31.87438395	35.19851561	35.22958226	34.60048258	34.52607294	9.001751565	17.66833153
Crybg3	13.53263319	8.517041865	9.226795354	12.03495046	13.53263319	8.611675664	14.56862424	18.45359071	7.908681732	11.53349419	15.37799226	8.929156794	5.536077212	12.30239381	16.60823164	10.25199484	12.30239381	22.14430885	21.08981795	3.690718142	8.272299283	14.76287257	16.14689187	9.936548843	10.25199484	3.954340866	12.7755628	11.27719432	11.74319409	13.07129342	11.15798508	12.68684361	6.798691314	12.9175135	9.226795354	10.06559493	11.96066064	12.86159352	13.26351832	9.524433914	11.25218946	11.77888769
Otud5	13.53263319	22.71211164	20.58285117	17.65126068	18.45359071	19.68383009	23.30979879	20.76028955	21.08981795	17.6846911	10.76459458	14.88192799	11.99483396	15.37799226	9.226795354	12.30239381	15.37799226	29.52574513	13.18113622	25.83502699	17.18092928	26.57317062	11.53349419	28.39013955	12.30239381	22.40793157	17.03408373	13.32759329	30.1967848	35.36938219	18.02443744	14.22464284	7.76993293	22.14430885	10.38014477	13.42079324	12.64412697	15.0983924	14.99354245	8.929156794	14.4028025	15.70518358
Tfip11	6.151196903	12.06580931	9.226795354	9.62796037	8.611675664	4.920957522	7.76993293	13.84019303	14.49924984	9.995694967	16.91579148	8.929156794	4.613397677	9.226795354	7.381436283	2.050398968	1.537799226	3.690718142	5.272454488	14.76287257	6.363307141	11.07215442	16.14689187	5.67802791	20.50398968	5.272454488	9.936548843	6.663796645	12.86159352	10.76459458	6.866452357	6.535646709	11.65489939	10.14947489	5.766747096	8.387995776	7.859862709	6.151196903	8.073445935	9.524433914	12.15236461	13.34940604
Hnrnpr	11.07215442	11.35605582	8.517041865	12.03495046	11.07215442	11.07215442	7.76993293	6.920096516	9.226795354	8.457895741	10.76459458	10.11971103	6.458756748	12.30239381	7.381436283	14.35279277	13.84019303	14.76287257	7.908681732	16.60823164	16.54459857	8.85772354	6.920096516	7.097534888	8.20159587	10.54490898	11.35605582	10.76459458	9.506395213	9.995694967	13.30375144	12.68684361	10.68365778	11.07215442	16.14689187	18.45359071	11.27719432	13.97999296	9.803470064	11.90554239	9.901926721	12.17151728
Lamtor3	9.841915044	9.936548843	7.097534888	7.220970277	14.76287257	6.151196903	14.56862424	6.920096516	14.49924984	13.84019303	9.226795354	7.143325435	8.304115819	18.45359071	16.60823164	14.35279277	4.613397677	3.690718142	10.54490898	11.07215442	10.18129143	14.02472894	12.68684361	7.097534888	6.151196903	5.272454488	12.7755628	9.226795354	11.18399437	8.457895741	12.4454449	7.304546322	7.76993293	9.226795354	19.60694013	8.387995776	9.910261677	10.06559493	6.343421806	13.09609663	9.001751565	10.20836933
Cdk17	14.76287257	15.61457675	15.61457675	13.63961052	17.22335133	18.45359071	16.51110748	20.76028955	18.45359071	15.37799226	13.84019303	20.23942207	19.37627024	18.45359071	23.98966792	32.80638348	19.99138993	18.45359071	15.81736346	9.226795354	15.90826785	10.3340108	8.073445935	12.7755628	6.151196903	6.59056811	18.45359071	17.42839122	17.89439099	9.226795354	17.59528416	24.2203378	22.33855717	22.14430885	21.91363897	20.13118986	26.99691974	23.48638817	19.03026542	27.3827475	31.95621806	25.12829373
Shkbp1	13.53263319	14.19506978	11.35605582	16.04660062	13.53263319	7.381436283	10.68365778	25.37368722	17.13547709	9.226795354	10.76459458	15.47720511	13.84019303	6.151196903	14.76287257	8.20159587	4.613397677	11.07215442	10.54490898	16.60823164	12.09028357	7.381436283	19.60694013	17.03408373	6.151196903	10.54490898	11.35605582	10.25199484	14.53919268	10.76459458	14.59121126	11.14904439	6.798691314	13.84019303	13.84019303	11.74319409	9.910261677	8.947195495	8.650120644	6.548048316	11.25218946	10.60099892
Mbnl1	27.06526637	29.09989304	38.32668839	27.27922105	40.59789956	29.52574513	34.96469818	9.226795354	30.31661331	28.44928568	19.99138993	23.81108478	24.91234746	21.52918916	23.98966792	10.25199484	18.45359071	18.45359071	18.45359071	23.98966792	24.81689785	28.7876015	27.68038606	18.45359071	10.25199484	21.08981795	26.97063257	26.65518658	27.95998592	35.36938219	30.04072906	18.0691409	25.25228202	27.68038606	12.68684361	23.48638817	24.94652077	20.69038958	19.60694013	27.97802462	19.80385344	17.66833153
Akirin1	7.381436283	7.807288377	4.258520933	11.23262043	7.381436283	9.841915044	10.68365778	16.14689187	6.59056811	11.53349419	4.613397677	7.738602555	6.458756748	6.151196903	5.536077212	18.45359071	4.613397677	22.14430885	21.08981795	3.690718142	6.999637855	15.50101619	12.68684361	8.517041865	14.35279277	7.908681732	1.419506978	7.176396387	11.74319409	8.457895741	7.295605629	7.688996128	9.712416162	14.76287257	9.226795354	1.677599155	11.61892748	11.74319409	5.766747096	11.90554239	6.751313674	10.99362851
Npm3	11.07215442	12.7755628	12.06580931	11.23262043	13.53263319	7.381436283	6.798691314	9.226795354	11.8630226	11.53349419	18.45359071	11.90554239	9.226795354	3.075598451	7.381436283	16.40319174	27.68038606	14.76287257	18.45359071	22.14430885	12.09028357	14.02472894	14.99354245	14.19506978	14.35279277	18.45359071	19.87309769	7.176396387	12.86159352	18.45359071	12.87459817	9.611245161	9.712416162	22.14430885	23.06698839	10.06559493	12.30239381	12.86159352	12.68684361	9.524433914	8.101576408	14.52729481
Fbl	55.36077212	53.94126515	59.61929306	69.00038265	56.59101151	66.43292655	54.38953051	59.9741698	59.31511299	80.73445935	61.51196903	43.45522973	30.44842467	43.05837832	59.05149027	55.36077212	59.9741698	33.21646327	57.99699937	42.44325863	53.45177998	53.14634124	80.73445935	109.3020373	43.05837832	69.86002197	73.81436283	64.58756748	65.98556677	70.73876438	64.37299084	5.766747096	9.712416162	14.76287257	11.53349419	18.45359071	16.06145858	12.30239381	9.803470064	13.69137375	13.50262735	9.423110149
Pstpip2	14.76287257	13.48531629	14.90482326	9.62796037	8.611675664	14.76287257	3.884966465	16.14689187	9.226795354	15.37799226	12.30239381	4.762216957	8.304115819	15.37799226	9.226795354	10.25199484	12.30239381	3.690718142	10.54490898	23.98966792	6.363307141	13.28658531	12.68684361	8.517041865	8.20159587	5.272454488	8.517041865	5.638597161	7.828796058	4.613397677	9.012218718	8.842345548	6.798691314	11.99483396	18.45359071	16.77599155	13.32759329	6.151196903	8.073445935	5.952771196	10.3520143	9.423110149
Rnf11	41.82813894	29.80964653	38.32668839	28.08155108	30.75598451	27.06526637	48.56208081	20.76028955	59.31511299	36.90718142	27.68038606	36.90718142	35.06182235	27.68038606	23.98966792	18.45359071	24.60478761	18.45359071	28.99849968	29.52574513	29.90754356	28.04945788	25.37368722	28.39013955	26.65518658	26.36227244	24.13161862	46.64657651	38.58478057	57.66747096	42.48617396	29.21818529	26.22352364	19.37627024	12.68684361	10.06559493	19.13705703	19.57199015	19.03026542	16.07248223	31.50613048	29.8398488
Alx4	14.76287257	15.61457675	9.936548843	10.4302904	11.07215442	15.99311195	9.712416162	11.53349419	2.636227244	11.53349419	6.151196903	9.524433914	6.458756748	3.075598451	9.226795354	6.151196903	4.613397677	14.76287257	13.18113622	11.07215442	15.90826785	6.643292655	8.073445935	7.097534888	12.30239381	7.908681732	19.87309769	7.176396387	5.032797466	15.37799226	7.724758901	13.45574322	8.741174546	11.99483396	9.226795354	10.06559493	10.593728	9.506395213	9.803470064	17.85831359	16.6532404	10.99362851
Aatk	7.381436283	8.517041865	10.64630233	15.24427059	6.151196903	7.381436283	4.856208081	6.920096516	3.954340866	11.53349419	13.84019303	7.143325435	1.845359071	12.30239381	12.9175135	14.35279277	12.30239381	14.76287257	10.54490898	7.381436283	7.635968569	8.119579912	11.53349419	4.258520933	20.50398968	10.54490898	4.258520933	8.714195612	3.914398029	7.688996128	9.870525263	29.9870849	24.28104041	18.45359071	13.84019303	23.48638817	15.0362591	24.60478761	23.06698839	14.88192799	27.00525469	25.52092332
Ecscr	38.1374208	29.80964653	30.51940002	37.70951145	29.52574513	27.06526637	46.61959758	13.84019303	43.49774953	22.29808877	32.29378374	48.81272381	53.51541305	21.52918916	23.98966792	38.95758038	26.14258684	33.21646327	21.08981795	47.97933584	38.17984284	31.74017602	27.68038606	25.5511256	32.80638348	28.99849968	31.22915351	37.41978116	46.97277635	33.83158297	39.91125432	11.14904439	15.53986586	17.53091117	11.53349419	11.74319409	31.09771767	35.22958226	25.37368722	21.42997631	10.80210188	13.34940604
Arhgdia	76.27484159	64.58756748	72.39485586	57.76776222	95.95867168	60.28172965	86.44050384	34.60048258	92.26795354	83.8100578	81.50335896	78.57657979	97.80403075	46.13397677	44.2886177	34.85678245	58.43637058	70.12364469	52.72454488	77.50508097	60.45141784	62.00406478	59.9741698	82.3314047	69.7135649	63.26945386	55.36077212	91.24275406	72.6959634	77.6588609	96.55948626	33.83158297	53.41828889	46.13397677	55.36077212	43.61757804	59.1198369	82.20235861	58.82082038	50.00327805	43.20840751	36.51455183
Tmem259	14.76287257	16.32433024	9.936548843	15.24427059	4.920957522	9.841915044	10.68365778	4.613397677	3.954340866	4.613397677	12.30239381	8.929156794	5.536077212	21.52918916	11.07215442	10.25199484	6.151196903	7.381436283	13.18113622	5.536077212	12.09028357	14.02472894	12.68684361	17.03408373	16.40319174	7.908681732	7.097534888	10.25199484	8.947195495	11.53349419	11.15798508	12.68684361	11.65489939	14.76287257	9.226795354	8.387995776	13.66932645	9.506395213	8.073445935	10.71498815	14.4028025	15.70518358
Peg10	9.841915044	10.64630233	9.226795354	12.03495046	9.841915044	13.53263319	4.856208081	13.84019303	9.226795354	13.07129342	18.45359071	10.11971103	9.226795354	12.30239381	14.76287257	20.50398968	7.688996128	18.45359071	7.908681732	3.690718142	10.81762214	11.81029805	27.68038606	9.936548843	12.30239381	11.8630226	7.097534888	11.27719432	6.151196903	13.07129342	6.008145812	16.14689187	11.65489939	11.07215442	9.226795354	10.06559493	10.25199484	6.710396621	12.68684361	9.524433914	12.15236461	10.60099892
Uqcrc2	8.611675664	11.35605582	9.226795354	16.04660062	14.76287257	13.53263319	10.68365778	2.306698839	19.77170433	6.920096516	10.76459458	13.69137375	12.9175135	15.37799226	12.9175135	12.30239381	15.37799226	22.14430885	18.45359071	9.226795354	9.544960711	11.81029805	13.84019303	17.03408373	8.20159587	9.226795354	21.29260466	12.81499355	12.86159352	13.07129342	15.02036453	18.83804051	12.62614101	11.99483396	18.45359071	10.06559493	18.45359071	20.13118986	22.49031368	10.11971103	19.35376586	23.16514578
Pls3	23.37454823	21.29260466	19.87309769	17.65126068	12.30239381	18.45359071	16.51110748	11.53349419	21.08981795	14.60909264	33.83158297	14.88192799	13.84019303	21.52918916	29.52574513	18.45359071	12.30239381	11.07215442	18.45359071	14.76287257	17.81725999	19.19173434	14.99354245	21.29260466	22.55438864	21.08981795	22.71211164	23.06698839	13.42079324	15.37799226	21.02851034	17.6846911	20.39607394	19.37627024	19.60694013	20.13118986	20.84572284	17.89439099	19.03026542	30.95441022	12.15236461	18.8462203
Slc12a2	28.29550575	23.42186513	20.58285117	17.65126068	19.68383009	23.37454823	20.39607394	29.9870849	25.04415882	19.99138993	15.37799226	23.81108478	14.76287257	24.60478761	14.76287257	6.151196903	23.06698839	18.45359071	13.18113622	12.9175135	22.27157499	26.57317062	21.91363897	12.7755628	18.45359071	27.68038606	22.71211164	26.14258684	26.28238677	15.37799226	28.75326924	20.76028955	11.65489939	17.53091117	27.68038606	26.84158648	16.40319174	23.48638817	23.06698839	7.143325435	24.7548168	22.77251619
Ppfia3	8.611675664	12.7755628	13.48531629	12.83728049	11.07215442	7.381436283	1.942483232	9.226795354	7.908681732	10.76459458	13.84019303	6.548048316	8.304115819	30.75598451	25.83502699	10.25199484	7.688996128	25.83502699	15.81736346	14.76287257	10.81762214	16.97730345	9.226795354	14.19506978	12.30239381	15.81736346	7.097534888	6.663796645	7.828796058	11.53349419	4.720685995	16.91579148	11.65489939	17.53091117	16.14689187	15.0983924	10.93546116	13.97999296	10.38014477	6.548048316	15.30297766	19.23884989
Rabac1	35.67694204	21.29260466	24.13161862	19.25592074	25.83502699	25.83502699	26.22352364	11.53349419	27.68038606	24.60478761	26.14258684	30.3591331	33.21646327	15.37799226	35.06182235	14.35279277	26.14258684	25.83502699	31.63472693	44.2886177	27.36222071	30.26388876	31.14043432	19.87309769	22.55438864	18.45359071	28.39013955	39.47018013	26.84158648	19.99138993	23.1742767	51.51627406	56.33201374	30.44842467	44.98062735	36.90718142	34.51504929	31.87438395	31.14043432	73.21908571	40.95796962	40.04821813
Unc5b	6.151196903	8.517041865	6.387781399	4.813980185	9.841915044	2.460478761	16.51110748	6.920096516	3.954340866	9.226795354	3.075598451	10.11971103	12.9175135	3.075598451	9.226795354	18.45359071	3.075598451	3.690718142	5.272454488	7.381436283	8.908629997	10.3340108	2.306698839	7.097534888	6.151196903	5.272454488	7.097534888	12.30239381	8.387995776	7.688996128	12.01629162	7.688996128	7.76993293	11.07215442	6.920096516	6.710396621	11.27719432	10.62479465	10.38014477	3.571662718	7.65148883	5.889443843
Tsen15	24.60478761	20.58285117	10.64630233	12.83728049	11.07215442	9.841915044	10.68365778	11.53349419	9.226795354	18.45359071	13.84019303	12.50081951	14.76287257	21.52918916	20.29894978	14.35279277	18.45359071	7.381436283	31.63472693	9.226795354	17.81725999	14.02472894	18.45359071	12.7755628	22.55438864	18.45359071	15.61457675	14.86539251	19.57199015	26.14258684	12.01629162	13.45574322	10.68365778	15.6855521	12.68684361	6.710396621	11.96066064	13.42079324	12.1101689	12.50081951	9.901926721	12.56414687
Thrap3	6.151196903	14.19506978	11.35605582	6.418640246	12.30239381	8.611675664	15.53986586	9.226795354	22.40793157	9.226795354	19.99138993	13.69137375	13.84019303	3.075598451	16.60823164	16.40319174	7.688996128	3.690718142	23.7260452	11.07215442	15.27193714	11.81029805	11.53349419	8.517041865	26.65518658	9.226795354	8.517041865	14.35279277	10.06559493	13.07129342	12.87459817	14.99354245	17.48234909	16.60823164	16.14689187	16.77599155	22.21265548	13.42079324	14.99354245	18.45359071	14.4028025	13.74203563
Odc1	13.53263319	20.58285117	17.03408373	9.62796037	12.30239381	11.07215442	16.51110748	9.226795354	15.81736346	19.22249032	21.52918916	14.28665087	12.9175135	12.30239381	12.9175135	22.55438864	12.30239381	14.76287257	10.54490898	3.690718142	10.18129143	17.71544708	13.84019303	19.87309769	12.30239381	27.68038606	14.19506978	12.81499355	11.74319409	11.53349419	13.73290471	12.68684361	19.42483232	24.91234746	31.14043432	25.16398733	25.62998709	32.43358367	22.49031368	11.31026527	14.4028025	15.31255399
Sav1	12.30239381	13.48531629	18.45359071	11.23262043	15.99311195	8.611675664	19.42483232	11.53349419	17.13547709	15.37799226	21.52918916	19.64414495	13.84019303	12.30239381	11.07215442	16.40319174	13.84019303	7.381436283	10.54490898	11.07215442	13.362945	15.50101619	12.68684361	12.7755628	16.40319174	11.8630226	14.19506978	19.47879019	17.33519127	15.37799226	16.30782435	11.53349419	18.45359071	11.99483396	9.226795354	23.48638817	16.40319174	14.53919268	10.95681948	16.07248223	11.70227703	11.3862581
Eef1aknmt	9.841915044	9.936548843	10.64630233	12.83728049	12.30239381	9.841915044	16.51110748	13.84019303	11.8630226	19.22249032	16.91579148	10.71498815	8.304115819	15.37799226	14.76287257	10.25199484	7.688996128	3.690718142	5.272454488	7.381436283	17.81725999	11.81029805	11.53349419	17.03408373	8.20159587	9.226795354	15.61457675	10.25199484	8.387995776	11.53349419	8.583065446	10.76459458	6.798691314	8.304115819	9.226795354	8.387995776	6.492930064	8.947195495	10.38014477	7.143325435	6.751313674	5.104184664
